Timestamp,Open_EUR,High_EUR,Low_EUR,Close_EUR,Volume
2026-04-22 19:00:00,0.011535,0.011576,0.011531,0.011556,4608
2026-04-22 20:00:00,0.011556,0.011572,0.011549,0.011567,895
2026-04-22 21:00:00,0.01157,0.01157,0.011552,0.011557,1068
2026-04-22 22:00:00,0.011555,0.011557,0.011543,0.011554,0
2026-04-23 00:00:00,0.011555,0.011559,0.011539,0.011549,111
2026-04-23 01:00:00,0.01155,0.011553,0.011542,0.01155,92
2026-04-23 02:00:00,0.011541,0.011571,0.01149,0.011554,1727
2026-04-23 03:00:00,0.011558,0.011573,0.011455,0.011463,1613
2026-04-23 04:00:00,0.011471,0.011477,0.011363,0.011365,1919
2026-04-23 05:00:00,0.01137,0.011394,0.011328,0.011368,1747
2026-04-23 06:00:00,0.011361,0.011388,0.011352,0.011388,389
2026-04-23 07:00:00,0.011382,0.011405,0.011359,0.0114,981
2026-04-23 08:00:00,0.011406,0.011415,0.011379,0.011406,797
2026-04-23 09:00:00,0.011407,0.011409,0.011365,0.011371,973
2026-04-23 10:00:00,0.011372,0.011392,0.011348,0.011363,1298
2026-04-23 11:00:00,0.011369,0.011382,0.011353,0.011372,1126
2026-04-23 12:00:00,0.011379,0.011389,0.011353,0.011374,1000
2026-04-23 13:00:00,0.011368,0.011406,0.011363,0.011402,1326
2026-04-23 14:00:00,0.011398,0.011455,0.011397,0.011439,3543
2026-04-23 15:00:00,0.011443,0.011456,0.011418,0.011418,4518
2026-04-23 16:00:00,0.011402,0.011468,0.011383,0.011463,3663
2026-04-23 17:00:00,0.011469,0.011503,0.011428,0.011448,5316
2026-04-23 18:00:00,0.011449,0.011457,0.011432,0.011451,4304
2026-04-23 19:00:00,0.011462,0.011468,0.01133,0.011404,5894
2026-04-23 20:00:00,0.011408,0.011433,0.011383,0.011388,754
2026-04-23 21:00:00,0.011389,0.011403,0.011375,0.011395,493
2026-04-23 22:00:00,0.011396,0.011396,0.01134,0.011365,903
2026-04-24 00:00:00,0.011369,0.011384,0.011364,0.011378,0
2026-04-24 01:00:00,0.011383,0.011394,0.011378,0.01139,174
2026-04-24 02:00:00,0.01139,0.011404,0.011384,0.011396,559
2026-04-24 03:00:00,0.011394,0.011402,0.011333,0.011357,1536
2026-04-24 04:00:00,0.011364,0.011367,0.011342,0.011352,976
2026-04-24 05:00:00,0.011353,0.011354,0.01131,0.011316,857
2026-04-24 06:00:00,0.011314,0.011324,0.011306,0.011318,287
2026-04-24 07:00:00,0.011312,0.011343,0.011311,0.011339,1160
2026-04-24 08:00:00,0.011343,0.011363,0.011311,0.011328,725
2026-04-24 09:00:00,0.011312,0.011343,0.011296,0.011341,1379
2026-04-24 10:00:00,0.011344,0.011359,0.011324,0.011343,1134
2026-04-24 11:00:00,0.011346,0.011346,0.011284,0.011292,1158
2026-04-24 12:00:00,0.011275,0.011297,0.011272,0.011283,653
2026-04-24 13:00:00,0.011273,0.011353,0.011273,0.011337,1943
2026-04-24 14:00:00,0.011345,0.011356,0.011292,0.011315,5015
2026-04-24 15:00:00,0.01132,0.011362,0.01132,0.011358,3929
2026-04-24 16:00:00,0.011357,0.011368,0.01133,0.011366,3255
2026-04-24 17:00:00,0.011356,0.011374,0.011336,0.011355,3653
2026-04-24 18:00:00,0.011353,0.011358,0.011328,0.01133,3169
2026-04-24 19:00:00,0.011336,0.011346,0.011318,0.011337,1359
2026-04-24 20:00:00,0.011335,0.011342,0.011329,0.011341,429
2026-04-24 21:00:00,0.011341,0.011352,0.011332,0.011338,617
2026-04-24 22:00:00,0.011336,0.011345,0.011326,0.011333,1417
2026-04-27 00:00:00,0.012145,0.012182,0.012136,0.012172,203
2026-04-27 01:00:00,0.011329,0.011341,0.011314,0.011328,392
2026-04-27 02:00:00,0.011321,0.011357,0.011312,0.011355,298
2026-04-27 03:00:00,0.011348,0.011401,0.011341,0.011371,565
2026-04-27 04:00:00,0.011379,0.011419,0.011366,0.011408,399
2026-04-27 05:00:00,0.011405,0.011412,0.011379,0.011398,256
2026-04-27 06:00:00,0.0114,0.011407,0.011392,0.011398,271
2026-04-27 07:00:00,0.011398,0.011398,0.011356,0.01136,431
2026-04-27 08:00:00,0.011353,0.011355,0.011331,0.011339,631
2026-04-27 09:00:00,0.011323,0.011468,0.011317,0.011459,2140
2026-04-27 10:00:00,0.011449,0.011452,0.01142,0.01145,1852
2026-04-27 11:00:00,0.011456,0.01147,0.011452,0.011462,2618
2026-04-27 12:00:00,0.011459,0.011474,0.011447,0.01145,891
2026-04-27 13:00:00,0.011455,0.011456,0.011414,0.01143,1637
2026-04-27 14:00:00,0.011427,0.011439,0.011402,0.011414,3058
2026-04-27 15:00:00,0.011423,0.01143,0.011388,0.011427,3737
2026-04-27 16:00:00,0.011427,0.01143,0.011394,0.011403,2301
2026-04-27 17:00:00,0.011408,0.011411,0.011367,0.01139,5495
2026-04-27 18:00:00,0.011391,0.011429,0.011382,0.011423,5026
2026-04-27 19:00:00,0.011428,0.011464,0.011424,0.011441,2462
2026-04-27 20:00:00,0.011444,0.011455,0.011443,0.011455,557
2026-04-27 21:00:00,0.011456,0.011457,0.011442,0.011442,782
2026-04-27 22:00:00,0.011444,0.011449,0.011438,0.011446,405
2026-04-28 00:00:00,0.011433,0.011444,0.011431,0.011435,0
2026-04-28 01:00:00,0.011437,0.011451,0.011435,0.011451,384
2026-04-28 02:00:00,0.011453,0.011472,0.011449,0.011456,489
2026-04-28 03:00:00,0.011459,0.011468,0.011404,0.011409,912
2026-04-28 04:00:00,0.011412,0.011432,0.011394,0.011405,907
2026-04-28 05:00:00,0.0114,0.011446,0.011396,0.011433,929
2026-04-28 06:00:00,0.011436,0.011436,0.011425,0.011426,331
2026-04-28 07:00:00,0.011431,0.011431,0.011386,0.011408,1156
2026-04-28 08:00:00,0.011422,0.011442,0.011404,0.011436,1212
2026-04-28 09:00:00,0.011424,0.011429,0.011396,0.011401,1729
2026-04-28 10:00:00,0.011397,0.011398,0.01131,0.011362,4303
2026-04-28 11:00:00,0.011372,0.011377,0.011252,0.011258,3228
2026-04-28 12:00:00,0.011259,0.011297,0.011259,0.011283,2000
2026-04-28 13:00:00,0.011294,0.011299,0.01119,0.011214,4157
2026-04-28 14:00:00,0.011202,0.011263,0.011191,0.011255,7336
2026-04-28 15:00:00,0.011254,0.011286,0.01123,0.011255,7081
2026-04-28 16:00:00,0.011253,0.011292,0.011228,0.011261,3967
2026-04-28 17:00:00,0.011247,0.011256,0.011229,0.011253,5890
2026-04-28 18:00:00,0.011254,0.011256,0.011237,0.011245,3858
2026-04-28 19:00:00,0.011243,0.01125,0.011221,0.011242,2081
2026-04-28 20:00:00,0.011243,0.011255,0.011239,0.01125,537
2026-04-28 21:00:00,0.011252,0.011266,0.011242,0.011245,972
2026-04-28 22:00:00,0.01124,0.011252,0.01124,0.011246,297
2026-04-29 00:00:00,0.011249,0.011252,0.011235,0.011238,0
2026-04-29 01:00:00,0.011238,0.011248,0.011235,0.011248,74
2026-04-29 02:00:00,0.011247,0.011265,0.011233,0.011243,597
2026-04-29 03:00:00,0.011248,0.011289,0.011225,0.011286,1660
2026-04-29 04:00:00,0.011291,0.011312,0.011284,0.01131,982
2026-04-29 05:00:00,0.011312,0.011337,0.011309,0.011313,664
2026-04-29 06:00:00,0.011315,0.011319,0.01131,0.011312,194
2026-04-29 07:00:00,0.011317,0.011346,0.011315,0.011319,583
2026-04-29 08:00:00,0.011319,0.011341,0.011314,0.011327,636
2026-04-29 09:00:00,0.011321,0.011335,0.01127,0.011294,1268
2026-04-29 10:00:00,0.011298,0.011332,0.011267,0.011285,1766
2026-04-29 11:00:00,0.011288,0.011309,0.011271,0.011274,597
2026-04-29 12:00:00,0.011268,0.011285,0.011255,0.011264,745
2026-04-29 13:00:00,0.011269,0.011299,0.011249,0.011294,989
2026-04-29 14:00:00,0.011294,0.011309,0.011245,0.011249,2061
2026-04-29 15:00:00,0.011262,0.011284,0.011207,0.011217,4127
2026-04-29 16:00:00,0.011203,0.011251,0.011186,0.011218,3984
2026-04-29 17:00:00,0.011223,0.011233,0.011184,0.011192,3066
2026-04-29 18:00:00,0.011203,0.011229,0.011187,0.011194,3449
2026-04-29 19:00:00,0.01119,0.01121,0.011176,0.011201,1244
2026-04-29 20:00:00,0.011219,0.01122,0.011147,0.0112,1225
2026-04-29 21:00:00,0.011197,0.01121,0.01118,0.011198,867
2026-04-29 22:00:00,0.011199,0.011206,0.011172,0.011187,404
2026-04-30 00:00:00,0.011189,0.011209,0.011182,0.011208,0
2026-04-30 01:00:00,0.011198,0.011215,0.011185,0.011211,282
2026-04-30 02:00:00,0.011218,0.011252,0.011212,0.011248,928
2026-04-30 03:00:00,0.011252,0.011278,0.011236,0.01127,787
2026-04-30 04:00:00,0.011281,0.01129,0.011244,0.011253,923
2026-04-30 05:00:00,0.011253,0.011279,0.011243,0.011244,440
2026-04-30 06:00:00,0.011248,0.011254,0.011202,0.011205,627
2026-04-30 07:00:00,0.011208,0.011246,0.011203,0.01122,1044
2026-04-30 08:00:00,0.01121,0.011243,0.011194,0.011234,1064
2026-04-30 09:00:00,0.011225,0.011294,0.011216,0.011294,1475
2026-04-30 10:00:00,0.011291,0.011321,0.011282,0.011296,1015
2026-04-30 11:00:00,0.01128,0.011314,0.011264,0.011293,766
2026-04-30 12:00:00,0.011277,0.011283,0.011247,0.011258,836
2026-04-30 13:00:00,0.011268,0.011329,0.01126,0.011282,1903
2026-04-30 14:00:00,0.01129,0.011298,0.011254,0.01126,1970
2026-04-30 15:00:00,0.011261,0.011277,0.011203,0.011211,3576
2026-04-30 16:00:00,0.011176,0.011214,0.011165,0.011199,2224
2026-04-30 17:00:00,0.011202,0.011228,0.011187,0.011212,2245
2026-04-30 18:00:00,0.011216,0.011246,0.01121,0.011241,3234
2026-04-30 19:00:00,0.011241,0.011255,0.011237,0.01124,1205
2026-04-30 20:00:00,0.011228,0.011315,0.011228,0.0113,1329
2026-04-30 21:00:00,0.0113,0.011313,0.011284,0.011292,1079
2026-04-30 22:00:00,0.011296,0.011329,0.011292,0.011324,621
2026-05-01 00:00:00,0.011323,0.011344,0.011317,0.01132,0
2026-05-01 01:00:00,0.011322,0.01133,0.011315,0.011317,113
2026-05-01 02:00:00,0.011319,0.011326,0.011299,0.011326,917
2026-05-01 03:00:00,0.011323,0.011344,0.011322,0.01134,531
2026-05-01 04:00:00,0.011334,0.011345,0.01131,0.011316,616
2026-05-01 05:00:00,0.011312,0.011316,0.011295,0.011299,418
2026-05-01 06:00:00,0.011301,0.011304,0.01128,0.011281,282
2026-05-01 07:00:00,0.011282,0.011292,0.011267,0.011273,399
2026-05-01 08:00:00,0.011261,0.011273,0.011245,0.011268,661
2026-05-01 09:00:00,0.01127,0.011292,0.011244,0.011249,1486
2026-05-01 10:00:00,0.011243,0.01128,0.011241,0.011248,954
2026-05-01 11:00:00,0.011259,0.011259,0.011233,0.011248,638
2026-05-01 12:00:00,0.011237,0.01126,0.011232,0.011242,572
2026-05-01 13:00:00,0.011235,0.011241,0.011193,0.011199,1795
2026-05-01 14:00:00,0.011189,0.011226,0.011167,0.011196,2896
2026-05-01 15:00:00,0.011193,0.011225,0.011178,0.011218,2970
2026-05-01 16:00:00,0.011214,0.011279,0.0112,0.011221,3632
2026-05-01 17:00:00,0.011232,0.011248,0.011198,0.011203,2653
2026-05-01 18:00:00,0.011218,0.011242,0.011216,0.011237,3238
2026-05-01 19:00:00,0.011244,0.011261,0.01123,0.011232,1187
2026-05-01 20:00:00,0.011237,0.011238,0.011202,0.011212,757
2026-05-01 21:00:00,0.011221,0.011236,0.011219,0.011226,371
2026-05-01 22:00:00,0.011222,0.011226,0.011199,0.011214,544
2026-05-04 00:00:00,0.012113,0.012113,0.012095,0.012102,148
2026-05-04 01:00:00,0.012101,0.01211,0.012096,0.0121,139
2026-05-04 02:00:00,0.012098,0.012101,0.012045,0.012052,694
2026-05-04 03:00:00,0.012053,0.012108,0.012001,0.012107,1106
2026-05-04 04:00:00,0.012107,0.012136,0.012096,0.012133,687
2026-05-04 05:00:00,0.01213,0.012138,0.012114,0.012136,354
2026-05-04 06:00:00,0.011275,0.011282,0.011249,0.011252,308
2026-05-04 07:00:00,0.011247,0.01127,0.011214,0.011224,426
2026-05-04 08:00:00,0.011224,0.011226,0.011186,0.011218,837
2026-05-04 09:00:00,0.011228,0.011249,0.011186,0.011193,825
2026-05-04 10:00:00,0.011194,0.011196,0.011155,0.011178,762
2026-05-04 11:00:00,0.011182,0.011193,0.011166,0.011166,306
2026-05-04 12:00:00,0.011178,0.01118,0.010996,0.011104,4325
2026-05-04 13:00:00,0.011114,0.011148,0.011088,0.011114,933
2026-05-04 14:00:00,0.011098,0.011203,0.011096,0.011151,2783
2026-05-04 15:00:00,0.011147,0.011148,0.011078,0.011114,2464
2026-05-04 16:00:00,0.011117,0.011145,0.011078,0.01109,2576
2026-05-04 17:00:00,0.011101,0.011103,0.010975,0.011008,5762
2026-05-04 18:00:00,0.011021,0.011043,0.010979,0.011029,3716
2026-05-04 19:00:00,0.011019,0.011074,0.011014,0.011058,1628
2026-05-04 20:00:00,0.011058,0.011068,0.011038,0.011048,448
2026-05-04 21:00:00,0.011046,0.011058,0.011039,0.011046,338
2026-05-04 22:00:00,0.011049,0.011057,0.011037,0.011045,0
2026-05-05 00:00:00,0.011049,0.011057,0.011042,0.011047,215
2026-05-05 01:00:00,0.011046,0.011073,0.011044,0.011067,699
2026-05-05 02:00:00,0.011074,0.011112,0.011059,0.011078,2796
2026-05-05 03:00:00,0.011078,0.011102,0.011055,0.011073,896
2026-05-05 04:00:00,0.011075,0.011119,0.011074,0.011108,672
2026-05-05 05:00:00,0.011111,0.011121,0.011105,0.011107,405
2026-05-05 06:00:00,0.011113,0.011128,0.011112,0.011118,210
2026-05-05 07:00:00,0.011107,0.011137,0.011103,0.011133,449
2026-05-05 08:00:00,0.011128,0.011152,0.011116,0.011148,878
2026-05-05 09:00:00,0.011144,0.011216,0.01114,0.011193,1833
2026-05-05 10:00:00,0.011197,0.011234,0.011192,0.011231,1002
2026-05-05 11:00:00,0.01123,0.011265,0.011228,0.011256,1290
2026-05-05 12:00:00,0.011258,0.011263,0.011237,0.011247,907
2026-05-05 13:00:00,0.011249,0.011297,0.011237,0.01129,1599
2026-05-05 14:00:00,0.011286,0.011305,0.011264,0.011278,1453
2026-05-05 15:00:00,0.011273,0.011343,0.011272,0.011313,3677
2026-05-05 16:00:00,0.011307,0.011323,0.01127,0.011305,2739
2026-05-05 17:00:00,0.011303,0.011326,0.011293,0.011313,1910
2026-05-05 18:00:00,0.011322,0.011324,0.011277,0.011288,3759
2026-05-05 19:00:00,0.011288,0.011289,0.011263,0.01128,1910
2026-05-05 20:00:00,0.011279,0.011287,0.011274,0.011277,483
2026-05-05 21:00:00,0.011283,0.011285,0.011263,0.011268,457
2026-05-05 22:00:00,0.011271,0.011291,0.011269,0.011289,427
2026-05-06 00:00:00,0.011278,0.011309,0.011266,0.011305,0
2026-05-06 01:00:00,0.011293,0.011307,0.011281,0.011293,539
2026-05-06 02:00:00,0.011288,0.011329,0.011278,0.011327,1325
2026-05-06 03:00:00,0.011326,0.011398,0.011323,0.011388,1664
2026-05-06 04:00:00,0.011391,0.011424,0.011386,0.011422,1043
2026-05-06 05:00:00,0.011423,0.011451,0.011421,0.011441,932
2026-05-06 06:00:00,0.011422,0.011438,0.011421,0.011427,519
2026-05-06 07:00:00,0.011434,0.011467,0.011434,0.011457,702
2026-05-06 08:00:00,0.011458,0.011462,0.011424,0.011434,1205
2026-05-06 09:00:00,0.011436,0.011503,0.011411,0.01149,2553
2026-05-06 10:00:00,0.011462,0.011514,0.011425,0.011483,2447
2026-05-06 11:00:00,0.011471,0.011557,0.011453,0.011543,3919
2026-05-06 12:00:00,0.011532,0.011621,0.01153,0.011578,4369
2026-05-06 13:00:00,0.011599,0.011627,0.011558,0.011577,3711
2026-05-06 14:00:00,0.011595,0.011638,0.011571,0.011606,5366
2026-05-06 15:00:00,0.011609,0.01162,0.011556,0.011566,6065
2026-05-06 16:00:00,0.011563,0.011618,0.011561,0.011587,4031
2026-05-06 17:00:00,0.011592,0.011625,0.011579,0.011608,2978
2026-05-06 18:00:00,0.011615,0.011629,0.011603,0.011606,4473
2026-05-06 19:00:00,0.011603,0.011603,0.011579,0.011588,1694
2026-05-06 20:00:00,0.011588,0.011595,0.011582,0.011588,380
2026-05-06 21:00:00,0.011588,0.011613,0.011579,0.011589,1201
2026-05-06 22:00:00,0.011589,0.011621,0.011576,0.011618,632
2026-05-07 00:00:00,0.01161,0.011615,0.011588,0.01161,0
2026-05-07 01:00:00,0.011611,0.011614,0.01159,0.011592,242
2026-05-07 02:00:00,0.011591,0.011603,0.011571,0.011588,502
2026-05-07 03:00:00,0.011577,0.011626,0.011562,0.011599,1037
2026-05-07 04:00:00,0.011602,0.011612,0.011574,0.011605,497
2026-05-07 05:00:00,0.011612,0.011633,0.011603,0.011611,355
2026-05-07 06:00:00,0.011605,0.01162,0.011604,0.011616,130
2026-05-07 07:00:00,0.011618,0.011634,0.011587,0.011589,455
2026-05-07 08:00:00,0.011593,0.011642,0.011592,0.011625,1269
2026-05-07 09:00:00,0.011606,0.011692,0.011596,0.011688,2981
2026-05-07 10:00:00,0.011686,0.011692,0.011624,0.011635,1429
2026-05-07 11:00:00,0.011636,0.011651,0.011603,0.011647,1259
2026-05-07 12:00:00,0.011644,0.011661,0.011624,0.011653,833
2026-05-07 13:00:00,0.011652,0.011663,0.011634,0.011646,1239
2026-05-07 14:00:00,0.011644,0.011687,0.011625,0.011684,2406
2026-05-07 15:00:00,0.011688,0.011691,0.011635,0.011675,3514
2026-05-07 16:00:00,0.011672,0.011674,0.011615,0.011654,2718
2026-05-07 17:00:00,0.011666,0.011677,0.01159,0.011603,2799
2026-05-07 18:00:00,0.011609,0.011609,0.011555,0.011573,4217
2026-05-07 19:00:00,0.011583,0.011589,0.011529,0.011572,2076
2026-05-07 20:00:00,0.011573,0.011574,0.011527,0.011558,758
2026-05-07 21:00:00,0.011572,0.011578,0.011537,0.011551,1191
2026-05-07 22:00:00,0.011564,0.011592,0.011511,0.011514,1034
2026-05-08 00:00:00,0.011467,0.01154,0.011456,0.011524,0
2026-05-08 01:00:00,0.011522,0.011542,0.011521,0.011542,120
2026-05-08 02:00:00,0.011545,0.011566,0.011528,0.011565,894
2026-05-08 03:00:00,0.011562,0.011597,0.011562,0.011583,970
2026-05-08 04:00:00,0.011586,0.011599,0.011566,0.011589,641
2026-05-08 05:00:00,0.01159,0.011619,0.011578,0.011608,440
2026-05-08 06:00:00,0.011606,0.011626,0.011595,0.011623,321
2026-05-08 07:00:00,0.011621,0.011793,0.011621,0.01179,2807
2026-05-08 08:00:00,0.011784,0.011864,0.011772,0.011826,4858
2026-05-08 09:00:00,0.011828,0.011839,0.011758,0.01177,3578
2026-05-08 10:00:00,0.011752,0.011796,0.011744,0.011787,1949
2026-05-08 11:00:00,0.011779,0.01181,0.011759,0.011772,1334
2026-05-08 12:00:00,0.011776,0.011811,0.011759,0.011769,1760
2026-05-08 13:00:00,0.01177,0.011797,0.011742,0.011775,1311
2026-05-08 14:00:00,0.011766,0.011811,0.011746,0.011796,2719
2026-05-08 15:00:00,0.011791,0.011806,0.011755,0.011773,3159
2026-05-08 16:00:00,0.011777,0.011806,0.011712,0.0118,5936
2026-05-08 17:00:00,0.011801,0.011815,0.01178,0.0118,4690
2026-05-08 18:00:00,0.0118,0.01181,0.01178,0.011791,6246
2026-05-08 19:00:00,0.01179,0.01181,0.011773,0.011774,1886
2026-05-08 20:00:00,0.011767,0.011796,0.011757,0.011778,956
2026-05-08 21:00:00,0.011776,0.011787,0.011772,0.011781,486
2026-05-08 22:00:00,0.011775,0.011777,0.011735,0.011776,1328
2026-05-11 00:00:00,0.012662,0.012717,0.012658,0.012714,426
2026-05-11 01:00:00,0.011771,0.011789,0.011768,0.011777,164
2026-05-11 02:00:00,0.011773,0.011823,0.011755,0.011798,1307
2026-05-11 03:00:00,0.011805,0.011906,0.01178,0.011848,3784
2026-05-11 04:00:00,0.011852,0.011884,0.011848,0.011878,1282
2026-05-11 05:00:00,0.01188,0.011912,0.011859,0.011891,1304
2026-05-11 06:00:00,0.011898,0.011903,0.011861,0.011866,719
2026-05-11 07:00:00,0.011865,0.011873,0.01183,0.011839,1468
2026-05-11 08:00:00,0.011821,0.011846,0.011815,0.011828,1332
2026-05-11 09:00:00,0.011829,0.011856,0.01182,0.01185,1117
2026-05-11 10:00:00,0.011849,0.01187,0.011828,0.01186,1906
2026-05-11 11:00:00,0.011864,0.011874,0.011845,0.011867,588
2026-05-11 12:00:00,0.011863,0.011961,0.011863,0.011929,2312
2026-05-11 13:00:00,0.011933,0.012008,0.011932,0.011998,3582
2026-05-11 14:00:00,0.011992,0.012009,0.011932,0.011972,4598
2026-05-11 15:00:00,0.01196,0.012119,0.011952,0.012079,8354
2026-05-11 16:00:00,0.012085,0.01211,0.012049,0.012089,6575
2026-05-11 17:00:00,0.012088,0.012177,0.012083,0.012141,5805
2026-05-11 18:00:00,0.01215,0.012162,0.012076,0.012092,7636
2026-05-11 19:00:00,0.012088,0.012103,0.012066,0.012099,1606
2026-05-11 20:00:00,0.012103,0.012126,0.012098,0.012117,942
2026-05-11 21:00:00,0.012113,0.012135,0.012111,0.012128,920
2026-05-11 22:00:00,0.012124,0.012147,0.012112,0.012143,851
2026-05-12 00:00:00,0.012141,0.012158,0.012131,0.012143,0
2026-05-12 01:00:00,0.012151,0.012157,0.012147,0.01215,186
2026-05-12 02:00:00,0.012161,0.012172,0.01214,0.01216,823
2026-05-12 03:00:00,0.012167,0.012207,0.012091,0.012124,3531
2026-05-12 04:00:00,0.012121,0.012188,0.012071,0.012177,2372
2026-05-12 05:00:00,0.012183,0.012201,0.012149,0.012174,797
2026-05-12 06:00:00,0.012176,0.012218,0.012154,0.012167,1067
2026-05-12 07:00:00,0.012162,0.012204,0.012136,0.01217,1547
2026-05-12 08:00:00,0.012184,0.012184,0.012088,0.0121,1605
2026-05-12 09:00:00,0.012105,0.012139,0.012083,0.012124,2121
2026-05-12 10:00:00,0.012127,0.012179,0.012127,0.012179,1782
2026-05-12 11:00:00,0.012178,0.012204,0.012158,0.012183,1280
2026-05-12 12:00:00,0.012188,0.012205,0.012164,0.012181,952
2026-05-12 13:00:00,0.012179,0.012186,0.012146,0.012172,1907
2026-05-12 14:00:00,0.01217,0.012192,0.012129,0.012182,3702
2026-05-12 15:00:00,0.012199,0.012235,0.012169,0.012193,5130
2026-05-12 16:00:00,0.012189,0.012331,0.012184,0.012243,12033
2026-05-12 17:00:00,0.012244,0.012294,0.012199,0.012273,6955
2026-05-12 18:00:00,0.01228,0.012299,0.012253,0.012275,4576
2026-05-12 19:00:00,0.012272,0.012365,0.012271,0.012356,3016
2026-05-12 20:00:00,0.012348,0.012458,0.012348,0.012446,3332
2026-05-12 21:00:00,0.012447,0.012497,0.012435,0.01249,2193
2026-05-12 22:00:00,0.012491,0.012501,0.012447,0.012453,2001
2026-05-13 00:00:00,0.012448,0.012493,0.012448,0.012455,0
2026-05-13 01:00:00,0.012462,0.012471,0.012444,0.012444,573
2026-05-13 02:00:00,0.012441,0.012529,0.012435,0.012463,1988
2026-05-13 03:00:00,0.012464,0.01254,0.012443,0.012493,2477
2026-05-13 04:00:00,0.012495,0.012563,0.012424,0.012429,2303
2026-05-13 05:00:00,0.012432,0.012496,0.012397,0.012483,1504
